Volume,Permittivity,Conductivity,Bend,Feed,S11,VSWR,Gain,Efficiency,Bandwidth,WiFi Fault,BT Fault,WiFi Status,BT Status,epsilon_r
1776.8481599999996,2.06,7500.97,1.07,-13.48,-4.67,1.0,2.95,41.38,102.6,Cracks,Body_Effect,Fault,Fault,3.04
1506.1487020000002,2.29,9097.26,0.65,-20.84,-17.03,3.25,1.92,40.54,155.06,Humidity_Sweat,Humidity_or_Sweat,Fault,Fault,3.91
1733.5124400000004,2.27,10123.82,0.55,-5.44,-16.55,1.56,5.34,54.46,51.41,Body_Effect,Humidity_or_Sweat,Fault,Fault,2.71
1494.3510899999999,1.69,11474.7,0.22,-10.33,-10.42,1.99,5.03,85.04,51.41,Cracks,Rupture,Fault,Fault,2.43
1960.53,1.67,8574.91,1.03,-19.86,-16.89,1.92,1.73,66.73,102.67,Humidity_Sweat,No_Fault,Fault,Normal,3.92
1717.37808,1.65,9940.33,0.17,-17.54,-19.41,2.0,2.4,62.14,50.12,Rupture_Coupure,Cracks,Fault,Fault,2.36
2283.88398,2.23,5418.6,0.42,-21.84,-11.52,1.75,5.46,42.19,69.46,Bending,No_Fault,Fault,Normal,3.1
1457.198958,2.41,3130.39,1.05,-21.67,-3.19,3.73,-0.36,76.06,120.14,Conductivity_Degradation,Rupture,Fault,Fault,1.53
1735.4200320000002,1.53,6715.16,0.75,-23.47,-6.76,3.62,2.07,45.47,125.99,Cracks,Cracks,Fault,Fault,3.39
1103.8376799999999,2.24,11842.25,0.52,-5.25,-21.44,3.31,1.76,74.56,41.9,Cracks,Humidity_or_Sweat,Fault,Fault,3.5
1783.2573000000002,2.44,9437.62,0.12,-8.05,-4.98,1.42,1.78,72.85,91.92,Strong_Flexion,Strong_Flexion,Fault,Fault,1.9
1488.581647,1.67,11469.64,0.94,-19.53,-14.22,2.81,2.98,59.99,48.84,Body_Effect,Body_Effect,Fault,Fault,2.04
1470.4939200000001,2.23,8033.11,0.17,-11.09,-20.02,3.97,-0.84,79.19,101.27,Strong_Flexion,Conductivity_Degradation,Fault,Fault,1.76
1846.19898,1.68,13925.16,0.9,-10.2,-18.14,3.86,1.89,46.03,118.44,Humidity_Sweat,Rupture,Fault,Fault,2.12
1419.93082,1.7,9017.9,0.42,-14.31,-11.64,3.36,3.31,54.33,121.77,Strong_Flexion,Body_Effect,Fault,Fault,2.75
1233.8248999999998,2.28,13373.29,0.32,-22.31,-16.31,3.43,3.06,76.93,48.44,Bending,Coupure,Fault,Fault,1.77
2391.0873,1.79,13916.77,0.86,-7.82,-24.64,3.2,-0.77,52.23,69.14,Bending,Body_Effect,Fault,Fault,3.62
2171.4643999999994,2.21,4705.84,0.43,-10.51,-11.3,1.83,2.08,87.89,139.89,No_Fault,No_Fault,Normal,Normal,2.29
1454.712105,1.55,3350.42,1.08,-9.59,-13.03,3.53,0.06,89.11,126.65,Humidity_Sweat,Humidity_or_Sweat,Fault,Fault,3.54
1319.076864,1.97,5970.11,0.82,-18.43,-8.2,3.93,0.82,87.45,139.02,Body_Effect,Strong_Flexion,Fault,Fault,1.75
1732.2953699999998,2.4,13505.45,1.02,-18.5,-10.72,1.96,0.7,57.88,72.44,Cracks,No_Fault,Fault,Normal,2.23
1661.121132,2.46,4586.71,1.13,-17.81,-12.0,3.44,-0.35,36.74,97.4,Conductivity_Degradation,Cracks,Fault,Fault,3.69
2273.5884,2.11,14160.34,1.17,-14.47,-5.29,1.5,3.54,85.82,65.49,Bending,Humidity_or_Sweat,Fault,Fault,1.67
1971.1283819999996,2.49,7821.8,0.85,-18.68,-20.3,3.15,-0.98,79.36,103.4,Rupture_Coupure,Humidity_or_Sweat,Fault,Fault,3.45
1266.45064,1.9,3700.95,1.14,-8.51,-3.64,3.44,3.39,56.73,93.68,Cracks,Rupture,Fault,Fault,2.18
1620.39852,2.47,7182.41,1.2,-7.95,-20.25,3.48,5.89,46.61,119.73,Rupture_Coupure,Cracks,Fault,Fault,3.29
2302.209972,1.52,10290.85,1.12,-8.37,-18.17,3.47,1.75,59.99,83.59,Rupture_Coupure,Bending,Fault,Fault,3.64
1774.1515859999997,2.47,14555.83,0.52,-21.91,-22.25,1.21,-0.7,82.1,83.69,Humidity_Sweat,Coupure,Fault,Fault,2.87
2390.231584,1.91,3395.15,0.7,-12.25,-17.2,3.7,5.65,58.22,100.47,Humidity_Sweat,Bending,Fault,Fault,2.13
2562.2892,1.65,3111.05,0.53,-17.7,-24.38,3.43,2.61,88.56,140.02,Conductivity_Degradation,Cracks,Fault,Fault,1.99
1717.37808,1.65,9940.33,0.17,-17.54,-19.41,2.0,2.4,62.14,50.12,Rupture_Coupure,Cracks,Fault,Fault,2.36
2022.4615319999998,1.75,13485.12,1.2,-21.89,-5.81,2.47,0.79,78.73,105.93,Conductivity_Degradation,Body_Effect,Fault,Fault,2.84
2335.5563039999997,1.53,5284.39,0.11,-10.4,-5.17,1.33,5.6,87.5,106.12,Cracks,Conductivity_Degradation,Fault,Fault,3.49
1618.7940720000001,1.87,11525.27,1.17,-9.2,-20.83,3.85,1.16,79.0,61.34,Bending,Strong_Flexion,Fault,Fault,1.5
1714.101728,1.72,4254.71,1.09,-19.62,-11.23,1.39,0.99,38.31,73.13,Humidity_Sweat,Body_Effect,Fault,Fault,2.18
2367.563992,1.61,13165.43,1.05,-15.31,-21.16,2.49,-0.83,76.21,63.17,Strong_Flexion,Strong_Flexion,Fault,Fault,1.83
1494.3510899999999,1.69,11474.7,0.22,-10.33,-10.42,1.99,5.03,85.04,51.41,Cracks,Rupture,Fault,Fault,2.43
2479.40631,2.07,9609.98,0.15,-18.43,-13.64,1.53,-0.59,88.97,67.53,Bending,Rupture,Fault,Fault,2.22
2370.195954,1.84,10217.97,1.13,-7.44,-20.01,2.71,-0.91,88.05,134.67,Body_Effect,Humidity_or_Sweat,Fault,Fault,2.77
1974.0212800000002,1.75,8995.82,0.15,-11.87,-17.49,3.64,5.35,33.67,84.64,Strong_Flexion,Rupture,Fault,Fault,3.45
2239.611354,2.31,7951.19,0.69,-19.66,-14.63,3.06,5.08,87.36,119.64,Body_Effect,Strong_Flexion,Fault,Fault,2.37
2114.643872,2.1,4896.75,0.76,-12.78,-5.37,1.54,5.09,49.58,104.65,Bending,Conductivity_Degradation,Fault,Fault,3.92
2587.226094,2.37,12234.52,0.32,-12.17,-12.97,3.18,2.15,76.34,82.45,Strong_Flexion,Humidity_or_Sweat,Fault,Fault,3.92
1667.190816,1.96,8345.62,1.1,-18.38,-5.45,3.76,-0.16,85.56,110.99,Cracks,Humidity_or_Sweat,Fault,Fault,1.87
1625.099931,1.76,7754.73,0.55,-16.45,-22.97,2.59,0.85,84.77,51.19,Body_Effect,Strong_Flexion,Fault,Fault,1.9
1969.425738,2.38,3855.61,1.01,-10.97,-6.8,3.67,4.21,69.96,51.37,Humidity_Sweat,Body_Effect,Fault,Fault,3.28
1447.910208,2.17,6426.15,0.43,-20.56,-22.94,2.83,3.91,31.02,116.08,Cracks,Rupture,Fault,Fault,1.55
1476.1621880000002,2.05,7528.19,0.96,-24.31,-20.09,1.19,0.8,59.08,42.32,Body_Effect,Coupure,Fault,Fault,3.66
2179.5982200000003,1.53,3855.62,0.87,-9.3,-4.46,2.27,5.59,60.15,50.93,Humidity_Sweat,Cracks,Fault,Fault,3.98
2265.2568,1.91,10387.43,0.53,-10.64,-19.2,2.0,3.61,64.79,116.88,No_Fault,No_Fault,Normal,Normal,2.39
1626.9603839999997,1.74,14596.8,0.18,-14.73,-22.3,2.43,0.51,46.44,112.28,Cracks,No_Fault,Fault,Normal,1.71
1451.1233730000001,2.35,11805.84,0.69,-16.1,-9.1,1.42,4.79,72.99,131.66,Body_Effect,No_Fault,Fault,Normal,1.88
1982.2790580000003,2.29,3699.26,0.74,-21.61,-14.36,1.87,2.84,37.06,109.98,Strong_Flexion,Body_Effect,Fault,Fault,1.7
1506.2280480000002,1.71,14002.63,0.19,-15.8,-3.96,2.93,-0.26,69.15,107.62,Bending,Cracks,Fault,Fault,3.85
2482.8831,1.81,10891.7,1.02,-13.71,-20.1,1.83,-0.08,73.92,99.44,Humidity_Sweat,Conductivity_Degradation,Fault,Fault,3.16
1635.7985280000003,1.98,8110.46,0.18,-20.61,-10.83,3.49,2.58,38.89,48.46,Rupture_Coupure,Strong_Flexion,Fault,Fault,3.82
2846.708016,2.11,9028.17,1.18,-24.34,-21.38,3.11,1.2,59.86,114.75,Humidity_Sweat,Rupture,Fault,Fault,2.33
2021.6915,2.08,11733.05,0.67,-5.91,-10.7,2.88,-0.91,38.61,112.13,Conductivity_Degradation,Humidity_or_Sweat,Fault,Fault,2.63
1657.0136,2.21,12290.1,0.9,-19.79,-13.12,3.54,1.37,47.43,128.04,Humidity_Sweat,Body_Effect,Fault,Fault,3.18
2095.1254400000003,1.61,13457.54,0.94,-19.01,-18.35,1.36,4.05,55.46,129.48,Strong_Flexion,No_Fault,Fault,Normal,2.64
2678.3702399999997,1.86,10508.56,0.46,-9.34,-11.78,3.96,-0.99,38.45,45.23,Rupture_Coupure,Conductivity_Degradation,Fault,Fault,1.66
2003.1298560000002,2.43,14626.43,0.67,-23.25,-18.4,2.55,3.71,86.77,58.61,Rupture_Coupure,Cracks,Fault,Fault,2.92
1922.1321839999998,1.99,14058.91,0.99,-18.04,-5.05,1.21,0.54,75.81,108.13,Body_Effect,Coupure,Fault,Fault,3.26
1963.9561279999998,1.91,14789.13,0.79,-21.51,-22.15,2.26,5.6,75.89,64.96,Cracks,No_Fault,Fault,Normal,3.98
2565.4902,2.34,14877.46,0.44,-21.3,-17.88,3.9,1.07,57.06,142.13,Humidity_Sweat,Cracks,Fault,Fault,1.54
1909.544748,1.84,3548.36,0.41,-20.2,-4.03,2.06,1.02,51.55,153.63,Rupture_Coupure,Humidity_or_Sweat,Fault,Fault,1.68
2508.5623499999997,2.29,8826.32,1.18,-13.43,-5.46,3.9,3.21,65.58,155.58,Humidity_Sweat,Conductivity_Degradation,Fault,Fault,2.73
2194.4980199999995,2.27,9833.98,0.87,-20.73,-8.88,3.45,4.32,51.21,110.92,Rupture_Coupure,Rupture,Fault,Fault,1.74
2370.195954,1.84,10217.97,1.13,-7.44,-20.01,2.71,-0.91,88.05,134.67,Body_Effect,Humidity_or_Sweat,Fault,Fault,2.77
1328.495012,1.76,9313.22,0.74,-17.08,-22.76,1.76,0.98,75.31,149.05,Rupture_Coupure,No_Fault,Fault,Normal,2.93
1840.4103120000002,1.89,9896.34,0.88,-24.6,-22.36,3.63,1.74,30.21,158.63,Body_Effect,Cracks,Fault,Fault,3.72
2002.4440079999997,2.27,14617.95,0.4,-23.94,-24.45,1.89,-0.04,89.39,49.41,Bending,Coupure,Fault,Fault,2.73
2237.69,1.9,7108.81,0.79,-9.56,-15.14,2.63,-0.04,50.53,93.3,Humidity_Sweat,Rupture,Fault,Fault,3.77
2426.460033,2.05,13355.03,0.43,-12.24,-9.51,3.18,3.26,54.15,88.98,Body_Effect,Bending,Fault,Fault,3.84
1438.737465,2.05,5230.49,0.98,-13.56,-5.47,1.88,0.04,87.61,113.82,Strong_Flexion,Humidity_or_Sweat,Fault,Fault,2.74
1625.099931,1.76,7754.73,0.55,-16.45,-22.97,2.59,0.85,84.77,51.19,Body_Effect,Strong_Flexion,Fault,Fault,1.9
1775.51178,1.55,8719.47,0.71,-16.51,-19.55,2.87,-0.32,40.48,75.44,Conductivity_Degradation,Rupture,Fault,Fault,2.27
1302.8242500000001,1.87,14633.23,0.34,-21.91,-16.66,1.93,1.93,53.27,51.39,Cracks,Coupure,Fault,Fault,2.15
1617.7872039999997,2.01,3494.99,0.66,-9.67,-12.47,3.23,0.92,64.03,128.25,Strong_Flexion,Coupure,Fault,Fault,3.4
1900.5954749999999,2.4,10512.18,0.79,-18.54,-18.31,3.6,-0.89,43.78,101.79,Bending,Bending,Fault,Fault,2.01
2298.9897440000004,1.5,13472.25,0.68,-21.05,-19.61,3.84,-0.22,52.05,103.46,Bending,Coupure,Fault,Fault,1.75
1859.06091,2.0,9542.15,1.14,-14.97,-9.67,1.58,0.45,42.52,142.33,Strong_Flexion,No_Fault,Fault,Normal,3.81
1818.430495,1.66,11716.07,0.41,-8.82,-4.17,2.06,1.65,48.11,70.68,Conductivity_Degradation,Conductivity_Degradation,Fault,Fault,3.04
2171.4643999999994,2.21,4705.84,0.43,-10.51,-11.3,1.83,2.08,87.89,139.89,No_Fault,No_Fault,Normal,Normal,2.29
1689.3340799999999,1.71,4779.76,0.4,-22.86,-21.83,3.91,5.03,89.96,123.1,Bending,Rupture,Fault,Fault,2.72
1242.8424,1.7,13723.59,0.22,-23.24,-18.38,3.08,5.48,70.61,133.38,Cracks,Bending,Fault,Fault,2.68
1850.4326819999999,1.63,12131.55,1.18,-12.26,-9.73,1.76,0.38,50.99,73.97,Strong_Flexion,No_Fault,Fault,Normal,3.82
2397.072384,1.91,3368.26,0.98,-21.19,-16.47,2.07,-0.14,51.05,61.25,Rupture_Coupure,Body_Effect,Fault,Fault,1.51
1462.16988,2.03,3767.87,0.51,-11.28,-6.32,1.88,0.2,57.02,52.65,Body_Effect,Body_Effect,Fault,Fault,1.67
1720.6875,2.36,4288.02,0.47,-12.72,-7.29,3.0,1.06,32.39,41.83,Strong_Flexion,Rupture,Fault,Fault,3.43
1285.392112,1.73,12606.98,0.71,-14.05,-19.92,3.48,2.39,80.07,92.61,Humidity_Sweat,Coupure,Fault,Fault,2.83
1601.855838,1.72,3130.99,1.17,-9.98,-5.18,2.36,0.66,58.37,156.96,Strong_Flexion,Bending,Fault,Fault,1.94
1857.7854999999997,2.15,7804.6,1.07,-22.11,-17.57,1.74,0.46,87.34,92.42,Body_Effect,No_Fault,Fault,Normal,2.26
1566.9690840000003,2.49,7104.75,0.61,-5.29,-8.72,3.11,4.22,67.33,140.55,Strong_Flexion,Coupure,Fault,Fault,3.1
1457.163158,1.92,14531.01,0.58,-23.77,-5.36,3.57,1.4,32.94,99.33,Humidity_Sweat,Humidity_or_Sweat,Fault,Fault,2.57
1784.123616,2.16,11038.25,1.0,-7.35,-4.78,3.38,1.37,46.41,147.23,Bending,Rupture,Fault,Fault,2.96
1414.1117900000002,2.06,3292.86,0.31,-9.39,-12.25,3.82,5.13,48.95,158.63,Bending,Strong_Flexion,Fault,Fault,1.76
1700.5317120000004,2.22,11271.04,0.66,-24.74,-5.17,2.76,0.33,53.06,55.52,Body_Effect,Cracks,Fault,Fault,2.03
2194.4980199999995,2.27,9833.98,0.87,-20.73,-8.88,3.45,4.32,51.21,110.92,Rupture_Coupure,Rupture,Fault,Fault,1.74
2408.196318,1.81,12386.95,1.05,-8.68,-13.03,2.5,4.74,72.4,50.04,Humidity_Sweat,Humidity_or_Sweat,Fault,Fault,3.27
2419.44192,1.9,8819.46,0.33,-24.73,-4.58,3.65,0.78,65.12,150.15,Cracks,Body_Effect,Fault,Fault,2.05
1472.143407,2.38,6948.19,1.14,-9.26,-5.67,3.64,2.17,44.69,152.02,Cracks,Rupture,Fault,Fault,2.26
2453.7036300000004,1.93,11951.97,0.86,-21.46,-13.46,1.08,2.92,67.68,109.88,No_Fault,No_Fault,Normal,Normal,2.61
1689.3340799999999,1.71,4779.76,0.4,-22.86,-21.83,3.91,5.03,89.96,123.1,Bending,Rupture,Fault,Fault,2.72
2130.003928,2.25,10381.56,0.24,-22.39,-7.76,2.17,2.0,87.87,150.68,Bending,No_Fault,Fault,Normal,3.56
1369.359108,2.05,12674.91,0.68,-16.49,-3.97,3.78,5.56,67.06,54.26,Body_Effect,Rupture,Fault,Fault,2.4
2479.40631,2.07,9609.98,0.15,-18.43,-13.64,1.53,-0.59,88.97,67.53,Bending,Rupture,Fault,Fault,2.22
1451.1233730000001,2.35,11805.84,0.69,-16.1,-9.1,1.42,4.79,72.99,131.66,Body_Effect,No_Fault,Fault,Normal,1.88
2143.4896000000003,1.75,7037.48,0.83,-10.54,-23.33,2.78,-0.32,82.4,48.11,Strong_Flexion,Coupure,Fault,Fault,2.5
2569.8921600000003,1.69,12521.06,0.51,-19.71,-12.02,2.33,2.63,88.23,44.61,Conductivity_Degradation,Coupure,Fault,Fault,2.23
2645.9973539999996,2.09,11641.01,0.85,-17.93,-4.84,3.7,1.31,74.84,41.09,Rupture_Coupure,Coupure,Fault,Fault,2.54
2645.812586,2.11,14312.39,0.5,-18.69,-18.0,2.76,-0.65,61.47,98.8,Strong_Flexion,Cracks,Fault,Fault,1.57
1394.3862239999999,2.26,13571.56,0.68,-13.89,-12.23,3.43,4.89,49.07,88.0,Strong_Flexion,Conductivity_Degradation,Fault,Fault,2.69
1181.8611179999998,1.75,5111.45,1.0,-19.54,-3.74,3.13,4.93,36.16,88.83,Humidity_Sweat,Conductivity_Degradation,Fault,Fault,2.45
1191.570183,2.45,3503.42,0.98,-18.05,-17.46,2.74,-0.24,72.15,128.39,Cracks,Strong_Flexion,Fault,Fault,2.24
1884.360636,1.52,8142.44,0.16,-12.93,-14.59,3.66,5.87,37.61,91.58,Cracks,Coupure,Fault,Fault,2.57
1846.19898,1.68,13925.16,0.9,-10.2,-18.14,3.86,1.89,46.03,118.44,Humidity_Sweat,Rupture,Fault,Fault,2.12
2036.15625,2.1,4876.05,0.58,-14.62,-23.36,3.67,1.41,84.45,159.94,Bending,Rupture,Fault,Fault,2.47
1222.59216,1.69,4329.73,0.69,-24.14,-4.58,3.54,5.62,48.89,148.63,Rupture_Coupure,Bending,Fault,Fault,3.17
1419.57018,2.16,12920.12,0.41,-23.64,-14.4,2.02,1.34,32.84,102.39,Conductivity_Degradation,Coupure,Fault,Fault,1.64
1173.04362,2.11,9009.27,0.96,-15.47,-13.02,3.41,4.79,49.58,51.72,Humidity_Sweat,Strong_Flexion,Fault,Fault,1.72
1765.558674,1.94,3993.62,0.41,-8.0,-15.09,3.15,0.99,78.36,115.88,Strong_Flexion,Strong_Flexion,Fault,Fault,2.48
1233.0081360000001,2.28,14054.31,0.39,-22.47,-15.99,1.27,-0.73,80.5,100.98,Cracks,Humidity_or_Sweat,Fault,Fault,2.33
1205.36505,2.41,3146.19,0.19,-8.06,-21.28,3.07,1.32,58.66,157.93,Bending,Bending,Fault,Fault,2.05
1681.705311,1.54,13551.68,0.37,-10.42,-3.12,3.69,2.7,49.45,123.85,Conductivity_Degradation,Conductivity_Degradation,Fault,Fault,2.56
1863.761416,2.47,4815.85,1.05,-15.33,-17.01,3.33,2.11,66.43,155.58,Cracks,Coupure,Fault,Fault,1.59
2226.245175,1.68,9874.71,0.69,-12.04,-24.7,1.13,-0.36,53.6,111.73,Conductivity_Degradation,Body_Effect,Fault,Fault,2.74
2482.8831,1.81,10891.7,1.02,-13.71,-20.1,1.83,-0.08,73.92,99.44,Humidity_Sweat,Conductivity_Degradation,Fault,Fault,3.16
2176.226892,1.88,13052.58,0.67,-10.07,-12.89,1.72,3.83,42.22,54.23,Body_Effect,Coupure,Fault,Fault,3.51
1968.593268,1.83,13993.48,1.12,-12.62,-9.28,2.02,-0.03,88.74,118.84,Rupture_Coupure,Humidity_or_Sweat,Fault,Fault,3.32
1905.904,1.56,11728.4,0.16,-8.23,-19.95,1.3,4.49,38.44,70.26,Body_Effect,Bending,Fault,Fault,3.24
2119.782984,1.87,7502.19,0.53,-13.81,-18.79,3.46,3.69,77.52,48.2,Conductivity_Degradation,Strong_Flexion,Fault,Fault,1.58
1313.00928,2.49,4526.84,0.93,-8.95,-24.71,3.26,3.06,34.97,108.48,Bending,Rupture,Fault,Fault,3.07
1594.78228,2.11,13956.13,1.16,-15.46,-5.96,1.78,4.64,62.92,41.69,Rupture_Coupure,Cracks,Fault,Fault,3.01
1751.6577680000003,1.91,9382.82,0.55,-23.39,-3.45,3.99,0.22,44.46,92.43,Rupture_Coupure,Humidity_or_Sweat,Fault,Fault,1.87
1664.0732730000002,1.75,13366.98,0.12,-19.09,-4.84,2.46,3.73,66.32,155.85,Cracks,Coupure,Fault,Fault,3.71
1743.74234,2.11,9558.79,0.82,-7.6,-18.02,3.39,0.59,49.85,99.33,Conductivity_Degradation,Rupture,Fault,Fault,3.17
1743.74234,2.11,9558.79,0.82,-7.6,-18.02,3.39,0.59,49.85,99.33,Conductivity_Degradation,Rupture,Fault,Fault,3.17
2945.475,1.7,8391.92,1.18,-14.4,-12.14,1.62,3.02,48.96,46.87,Cracks,Bending,Fault,Fault,3.99
1600.0770870000003,2.02,5948.54,0.55,-21.03,-4.82,2.4,5.32,40.1,84.72,Body_Effect,Bending,Fault,Fault,1.65
2584.67052,2.32,5625.83,0.85,-13.46,-15.24,3.59,-0.07,61.78,60.29,Cracks,Coupure,Fault,Fault,3.22
2566.5262079999993,1.72,11547.04,0.51,-16.68,-18.35,2.1,1.62,73.97,48.86,Strong_Flexion,Conductivity_Degradation,Fault,Fault,2.44
1832.6797319999998,1.93,5218.93,0.18,-18.5,-15.77,1.44,0.59,60.33,64.09,Strong_Flexion,No_Fault,Fault,Normal,1.77
1206.4456169999999,1.67,8923.53,0.75,-23.96,-17.13,3.33,2.69,51.63,104.05,Cracks,Bending,Fault,Fault,3.91
1881.0931199999998,1.93,12644.47,0.61,-10.58,-11.37,3.23,5.25,42.82,121.35,Humidity_Sweat,Body_Effect,Fault,Fault,1.88
1793.04678,1.52,3585.31,0.31,-15.15,-10.51,2.56,3.02,89.52,50.52,Conductivity_Degradation,Conductivity_Degradation,Fault,Fault,1.87
2270.240288,1.95,14006.65,0.51,-24.14,-13.65,3.79,2.86,44.47,121.51,Humidity_Sweat,Body_Effect,Fault,Fault,3.95
1680.9310479999997,2.19,4390.31,0.33,-23.19,-4.45,3.26,-0.04,44.14,118.87,Conductivity_Degradation,Body_Effect,Fault,Fault,1.61
1355.78907,2.03,14619.68,0.61,-18.78,-24.13,2.14,1.45,52.84,85.47,Bending,No_Fault,Fault,Normal,2.37
2318.729568,1.92,9154.82,0.79,-8.25,-20.6,2.37,0.29,41.83,44.28,Conductivity_Degradation,Strong_Flexion,Fault,Fault,2.42
2126.308464,1.99,6784.43,0.25,-19.12,-9.08,1.03,-0.09,81.09,106.16,Strong_Flexion,Bending,Fault,Fault,3.21
2138.3186440000004,2.28,4970.48,0.76,-8.53,-16.54,3.47,2.74,74.22,137.52,Humidity_Sweat,Cracks,Fault,Fault,2.44
2244.8107499999996,2.43,14710.04,0.16,-11.41,-5.74,1.93,3.34,70.17,55.51,Body_Effect,Bending,Fault,Fault,2.89
1696.21412,2.22,3187.12,0.47,-24.64,-12.88,2.23,2.9,30.95,102.85,Bending,Humidity_or_Sweat,Fault,Fault,2.19
1414.1117900000002,2.06,3292.86,0.31,-9.39,-12.25,3.82,5.13,48.95,158.63,Bending,Strong_Flexion,Fault,Fault,1.76
1209.150516,1.92,4435.72,0.11,-21.19,-3.7,1.48,2.52,70.16,65.94,Cracks,Humidity_or_Sweat,Fault,Fault,3.72
1876.2565,1.53,3131.67,1.17,-23.42,-8.78,1.82,3.0,58.67,57.16,Strong_Flexion,Conductivity_Degradation,Fault,Fault,2.15
1529.363304,1.72,12990.01,0.81,-16.99,-22.51,3.47,1.3,35.79,48.72,Bending,Bending,Fault,Fault,3.27
2284.930944,1.62,4747.05,1.18,-11.08,-10.43,2.46,1.27,81.01,152.76,Humidity_Sweat,No_Fault,Fault,Normal,2.53
2571.488556,2.25,8404.6,0.4,-16.75,-17.4,2.19,4.08,83.55,58.93,Rupture_Coupure,Strong_Flexion,Fault,Fault,2.52
2216.8267549999996,2.38,10442.88,0.82,-7.11,-7.58,2.74,-0.91,54.76,48.51,Conductivity_Degradation,Cracks,Fault,Fault,3.95
1313.00928,2.49,4526.84,0.93,-8.95,-24.71,3.26,3.06,34.97,108.48,Bending,Rupture,Fault,Fault,3.07
1943.8640899999998,1.79,8284.97,1.15,-24.24,-14.47,3.69,-0.25,37.0,137.77,Conductivity_Degradation,Humidity_or_Sweat,Fault,Fault,2.13
2141.29938,1.52,12943.36,1.17,-10.33,-8.98,2.21,4.99,31.56,82.71,Humidity_Sweat,Coupure,Fault,Fault,2.37
1287.8852350000002,2.18,8036.3,1.19,-12.96,-12.44,3.67,1.27,44.99,131.66,Bending,Rupture,Fault,Fault,2.08
1209.589744,1.6,9143.82,0.74,-21.49,-9.89,3.63,3.85,41.86,115.93,Body_Effect,Body_Effect,Fault,Fault,3.8
1566.30605,1.67,9066.35,0.33,-14.34,-14.15,1.38,-0.4,30.7,139.0,Rupture_Coupure,Humidity_or_Sweat,Fault,Fault,2.92
2727.644985,2.17,6694.28,0.65,-10.22,-9.01,1.25,-0.68,42.65,63.6,Bending,Conductivity_Degradation,Fault,Fault,3.32
1945.6770000000001,2.04,4530.17,0.99,-6.19,-4.72,1.52,3.09,86.38,158.85,Humidity_Sweat,Humidity_or_Sweat,Fault,Fault,1.65
2144.900912,2.1,10943.04,1.02,-20.39,-4.88,2.5,-0.91,78.41,67.74,Bending,Conductivity_Degradation,Fault,Fault,3.73
2069.3853120000003,1.82,14124.93,0.94,-9.43,-10.1,3.12,4.16,68.57,58.81,Body_Effect,Rupture,Fault,Fault,2.34
2204.78895,1.61,14062.91,0.63,-11.16,-11.79,2.82,3.97,35.33,99.61,Rupture_Coupure,Coupure,Fault,Fault,3.03
2124.5175,2.0,7567.26,1.05,-23.79,-11.38,2.88,3.09,40.88,91.1,Strong_Flexion,No_Fault,Fault,Normal,2.71
1691.750736,1.53,12838.01,0.47,-15.77,-23.68,2.95,4.8,43.19,151.98,Conductivity_Degradation,No_Fault,Fault,Normal,2.03
2529.055648,1.8,8329.75,0.75,-16.61,-15.8,1.6,4.19,78.82,118.16,No_Fault,No_Fault,Normal,Normal,3.74
1827.1889999999999,1.56,12709.79,0.62,-19.3,-23.87,3.81,-0.21,64.32,136.24,Bending,Conductivity_Degradation,Fault,Fault,2.77
1704.2536719999998,1.82,4049.78,0.45,-19.55,-17.16,3.14,-0.18,52.73,131.06,Conductivity_Degradation,Strong_Flexion,Fault,Fault,2.88
1836.60858,2.28,3451.12,0.52,-5.46,-17.47,2.54,0.75,34.62,53.31,Rupture_Coupure,Body_Effect,Fault,Fault,1.58
1721.0042080000003,2.49,11238.9,0.79,-7.56,-17.78,1.91,2.08,33.26,142.59,Bending,Conductivity_Degradation,Fault,Fault,1.53
1387.2052840000001,2.1,13435.43,0.17,-14.47,-12.96,3.44,3.3,77.36,53.78,Strong_Flexion,Humidity_or_Sweat,Fault,Fault,2.56
1759.8001400000003,1.66,4320.64,0.65,-9.07,-11.69,3.26,0.86,47.1,91.44,Rupture_Coupure,Cracks,Fault,Fault,2.92
2120.45246,1.75,6587.94,0.12,-9.25,-16.66,1.47,5.22,42.16,53.28,Cracks,Conductivity_Degradation,Fault,Fault,1.7
1542.5323200000003,2.13,11719.43,0.72,-20.95,-22.82,3.46,5.95,44.24,111.25,Cracks,Bending,Fault,Fault,2.25
2239.611354,2.31,7951.19,0.69,-19.66,-14.63,3.06,5.08,87.36,119.64,Body_Effect,Strong_Flexion,Fault,Fault,2.37
1894.96879,2.0,10015.92,0.74,-15.81,-17.97,1.83,4.18,75.19,138.62,No_Fault,No_Fault,Normal,Normal,3.23
2088.4327200000002,1.98,14518.4,0.4,-24.24,-3.62,1.26,0.32,46.43,140.92,Humidity_Sweat,Rupture,Fault,Fault,1.73
2645.812586,2.11,14312.39,0.5,-18.69,-18.0,2.76,-0.65,61.47,98.8,Strong_Flexion,Cracks,Fault,Fault,1.57
1232.107776,2.01,9397.22,1.01,-17.79,-20.74,3.93,5.02,46.25,155.11,Strong_Flexion,Body_Effect,Fault,Fault,2.41
1559.9913119999999,2.28,4777.95,0.65,-15.12,-20.94,1.98,3.81,39.32,138.24,Strong_Flexion,Rupture,Fault,Fault,3.62
